make,model,model_year,model_age,drive,barrels08,city_mpg,hwy_mpg,combined_mpg,co2TailpipeGpm,cylinders,engine_displ,drive_type,fuelCost08,fuelType1
Chevrolet,Impala,2003,15,Front-Wheel Drive,14.982272727,19,29,22,403.95454545,6,3.4,Front-Wheel Drive,1750,Regular Gasoline
Chevrolet,Impala,2003,15,Front-Wheel Drive,16.4805,17,27,20,444.35,6,3.8,Front-Wheel Drive,1950,Regular Gasoline
Chrysler,300 M,2003,15,Front-Wheel Drive,17.347894737,16,25,19,467.73684211,6,3.5,Front-Wheel Drive,2050,Regular Gasoline
Chrysler,Concorde/LHS,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,6,2.7,Front-Wheel Drive,1750,Regular Gasoline
Chrysler,Concorde/LHS,2003,15,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3.5,Front-Wheel Drive,1950,Regular Gasoline
Dodge,Intrepid,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,6,2.7,Front-Wheel Drive,1750,Regular Gasoline
Dodge,Intrepid,2003,15,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3.5,Front-Wheel Drive,1950,Regular Gasoline
Dodge,Intrepid,2003,15,Front-Wheel Drive,17.347894737,16,25,19,467.73684211,6,3.5,Front-Wheel Drive,2050,Regular Gasoline
Ford,Crown Victoria,2003,15,Rear-Wheel Drive,18.311666667,16,23,18,493.72222222,8,4.6,Rear-Wheel Drive,2150,Regular Gasoline
Ford,Taurus,2003,15,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Ford,Taurus,2003,15,Front-Wheel Drive,15.695714286,18,25,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Infiniti,Q45,2003,15,Rear-Wheel Drive,18.311666667,16,22,18,493.72222222,8,4.5,Rear-Wheel Drive,2600,Premium Gasoline
Lexus,LS 430,2003,15,Rear-Wheel Drive,17.347894737,17,23,19,467.73684211,8,4.3,Rear-Wheel Drive,2450,Premium Gasoline
Mercury,Grand Marquis,2003,15,Rear-Wheel Drive,18.311666667,16,23,18,493.72222222,8,4.6,Rear-Wheel Drive,2150,Regular Gasoline
Mercury,Marauder,2003,15,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,8,4.6,Rear-Wheel Drive,2750,Premium Gasoline
Lincoln,Town Car,2003,15,Rear-Wheel Drive,18.311666667,16,23,18,493.72222222,8,4.6,Rear-Wheel Drive,2150,Regular Gasoline
Mercedes-B,S430,2003,15,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4.3,Rear-Wheel Drive,2600,Premium Gasoline
Mercedes-B,S430 4matic,2003,15,4-Wheel or All-Wheel Drive,19.388823529,15,20,17,522.76470588,8,4.3,4-Wheel or All-Wheel Drive,2750,Premium Gasoline
Mercedes-B,S500,2003,15,Rear-Wheel Drive,20.600625,14,20,16,555.4375,8,5,Rear-Wheel Drive,2900,Premium Gasoline
Mercedes-B,S500 4matic,2003,15,4-Wheel or All-Wheel Drive,20.600625,14,19,16,555.4375,8,5,4-Wheel or All-Wheel Drive,2900,Premium Gasoline
Mercedes-B,S55 AMG,2003,15,Rear-Wheel Drive,21.974,13,20,15,592.46666667,8,5,Rear-Wheel Drive,3100,Premium Gasoline
Mercedes-B,S600,2003,15,Rear-Wheel Drive,23.543571429,12,17,14,634.78571429,12,5.5,Rear-Wheel Drive,3350,Premium Gasoline
Pontiac,Bonneville,2003,15,Front-Wheel Drive,17.347894737,16,25,19,467.73684211,6,3.8,Front-Wheel Drive,2450,Premium Gasoline
Pontiac,Bonneville,2003,15,Front-Wheel Drive,15.695714286,17,27,21,423.19047619,6,3.8,Front-Wheel Drive,1850,Regular Gasoline
Toyota,Avalon,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,6,3,Front-Wheel Drive,1750,Regular Gasoline
Audi,A4 Avant quattro,2003,15,4-Wheel or All-Wheel Drive,15.695714286,18,26,21,423.19047619,4,1.8,4-Wheel or All-Wheel Drive,2200,Premium Gasoline
Audi,A4 Avant quattro,2003,15,4-Wheel or All-Wheel Drive,15.695714286,18,26,21,423.19047619,4,1.8,4-Wheel or All-Wheel Drive,2200,Premium Gasoline
Audi,A4 Avant quattro,2003,15,4-Wheel or All-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A4 Avant quattro,2003,15,4-Wheel or All-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
BMW,325i Sport Wagon,2003,15,Rear-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Rear-Wheel Drive,2200,Premium Gasoline
BMW,325i Sport Wagon,2003,15,Rear-Wheel Drive,15.695714286,18,27,21,423.19047619,6,2.5,Rear-Wheel Drive,2200,Premium Gasoline
BMW,325xi Sport Wagon,2003,15,4-Wheel or All-Wheel Drive,16.4805,17,24,20,444.35,6,2.5,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
BMW,325xi Sport Wagon,2003,15,4-Wheel or All-Wheel Drive,16.4805,17,24,20,444.35,6,2.5,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
BMW,525i Sport Wagon,2003,15,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,2.5,Rear-Wheel Drive,2350,Premium Gasoline
BMW,525i Sport Wagon,2003,15,Rear-Wheel Drive,17.347894737,17,24,19,467.73684211,6,2.5,Rear-Wheel Drive,2450,Premium Gasoline
BMW,540i Sport Wagon,2003,15,Rear-Wheel Drive,19.388823529,15,19,17,522.76470588,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
Daewoo,Nubira Station Wago,2003,15,Front-Wheel Drive,16.4805,18,25,20,444.35,4,2,Front-Wheel Drive,1950,Regular Gasoline
Daewoo,Nubira Station Wago,2003,15,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Mercedes-B,C240 (Wagon),2003,15,Rear-Wheel Drive,17.347894737,17,23,19,467.73684211,6,2.6,Rear-Wheel Drive,2450,Premium Gasoline
Mercedes-B,C240 (Wagon),2003,15,Rear-Wheel Drive,18.311666667,15,24,18,493.72222222,6,2.6,Rear-Wheel Drive,2600,Premium Gasoline
Mercedes-B,C240 4matic (Wagon),2003,15,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,2.6,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Mercedes-B,C320 (Wagon),2003,15,Rear-Wheel Drive,16.4805,18,24,20,444.35,6,3.2,Rear-Wheel Drive,2350,Premium Gasoline
Mercedes-B,C320 (Wagon),2003,15,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,6,3.2,Rear-Wheel Drive,2600,Premium Gasoline
Mercedes-B,C320 4matic (Wagon),2003,15,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,3.2,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Pontiac,Vibe,2003,15,Front-Wheel Drive,12.207777778,25,31,27,329.14814815,4,1.8,Front-Wheel Drive,1450,Regular Gasoline
Pontiac,Vibe AWD,2003,15,4-Wheel or All-Wheel Drive,13.1844,22,29,25,355.48,4,1.8,4-Wheel or All-Wheel Drive,1550,Regular Gasoline
Pontiac,Vibe,2003,15,Front-Wheel Drive,13.1844,23,28,25,355.48,4,1.8,Front-Wheel Drive,1850,Premium Gasoline
Pontiac,Vibe,2003,15,Front-Wheel Drive,11.771785714,25,33,28,317.39285714,4,1.8,Front-Wheel Drive,1400,Regular Gasoline
Pontiac,Vibe,2003,15,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,1.8,Front-Wheel Drive,1950,Premium Gasoline
Subaru,Impreza Wagon/Outba,2003,15,4-Wheel or All-Wheel Drive,16.4805,17,24,20,444.35,4,2,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
Subaru,Impreza Wagon/Outba,2003,15,4-Wheel or All-Wheel Drive,16.4805,18,25,20,444.35,4,2,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
Subaru,Impreza Wagon/Outba,2003,15,4-Wheel or All-Wheel Drive,15.695714286,19,24,21,423.19047619,4,2.5,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Subaru,Impreza Wagon/Outba,2003,15,4-Wheel or All-Wheel Drive,15.695714286,19,25,21,423.19047619,4,2.5,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Suzuki,Aerio SX,2003,15,Front-Wheel Drive,13.1844,22,28,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Suzuki,Aerio SX,2003,15,Front-Wheel Drive,13.1844,23,29,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Suzuki,Aerio SX 4WD,2003,15,4-Wheel or All-Wheel Drive,14.330869565,21,26,23,386.39130435,4,2,4-Wheel or All-Wheel Drive,1700,Regular Gasoline
Toyota,Matrix,2003,15,Front-Wheel Drive,12.207777778,25,30,27,329.14814815,4,1.8,Front-Wheel Drive,1450,Regular Gasoline
Toyota,Matrix AWD,2003,15,4-Wheel or All-Wheel Drive,13.1844,22,29,25,355.48,4,1.8,4-Wheel or All-Wheel Drive,1550,Regular Gasoline
Toyota,Matrix,2003,15,Front-Wheel Drive,13.1844,23,28,25,355.48,4,1.8,Front-Wheel Drive,1850,Premium Gasoline
Toyota,Matrix,2003,15,Front-Wheel Drive,11.771785714,25,33,28,317.39285714,4,1.8,Front-Wheel Drive,1400,Regular Gasoline
Toyota,Matrix,2003,15,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,1.8,Front-Wheel Drive,1950,Premium Gasoline
Volkswagen,Jetta Wagon,2003,15,Front-Wheel Drive,11.581363636,29,40,33,308.48484848,4,1.9,Front-Wheel Drive,1350,Diesel
Volkswagen,Jetta Wagon,2003,15,Front-Wheel Drive,9.7996153846,35,45,39,261.02564103,4,1.9,Front-Wheel Drive,1150,Diesel
Volkswagen,Jetta Wagon,2003,15,Front-Wheel Drive,14.982272727,20,27,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Volkswagen,Jetta Wagon,2003,15,Front-Wheel Drive,14.330869565,21,28,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Volvo,V40,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,1.9,Front-Wheel Drive,2100,Premium Gasoline
Audi,A6 Avant quattro,2003,15,4-Wheel or All-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Audi,S6 Avant,2003,15,4-Wheel or All-Wheel Drive,21.974,13,19,15,592.46666667,8,4.2,4-Wheel or All-Wheel Drive,3100,Premium Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,12.677307692,24,30,26,341.80769231,4,2,Front-Wheel Drive,1500,Regular Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,12.207777778,24,32,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,13.73375,22,29,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,14.330869565,21,27,23,386.39130435,4,2.3,Front-Wheel Drive,1700,Regular Gasoline
Ford,Focus Station Wagon,2003,15,Front-Wheel Drive,13.1844,22,30,25,355.48,4,2.3,Front-Wheel Drive,1550,Regular Gasoline
Ford,Taurus Wagon,2003,15,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3,Front-Wheel Drive,2050,Regular Gasoline
Ford,Taurus Wagon,2003,15,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3,Front-Wheel Drive,2050,Regular Gasoline
Lexus,RX 300,2003,15,Front-Wheel Drive,18.311666667,17,21,18,493.72222222,6,3,Front-Wheel Drive,2150,Regular Gasoline
Lexus,RX 300 4WD,2003,15,4-Wheel or All-Wheel Drive,18.311666667,16,21,18,493.72222222,6,3,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Mercury,Sable Wagon,2003,15,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3,Front-Wheel Drive,2050,Regular Gasoline
Mercury,Sable Wagon,2003,15,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3,Front-Wheel Drive,2050,Regular Gasoline
Mercedes-B,E320 (Wagon),2003,15,Rear-Wheel Drive,16.4805,17,25,20,444.35,6,3.2,Rear-Wheel Drive,2350,Premium Gasoline
Mercedes-B,E320 4Matic (Wagon),2003,15,4-Wheel or All-Wheel Drive,16.4805,17,24,20,444.35,6,3.2,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
Saab,9-5 Wagon,2003,15,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.3,Front-Wheel Drive,1950,Regular Gasoline
Saab,9-5 Wagon,2003,15,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.3,Front-Wheel Drive,2350,Premium Gasoline
Saab,9-5 Wagon,2003,15,Front-Wheel Drive,14.982272727,19,28,22,403.95454545,4,2.3,Front-Wheel Drive,1750,Regular Gasoline
Saab,9-5 Wagon,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2.3,Front-Wheel Drive,2100,Premium Gasoline
Saab,9-5 Wagon,2003,15,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3,Front-Wheel Drive,2450,Premium Gasoline
Saturn,LW200,2003,15,Front-Wheel Drive,13.73375,21,29,24,370.29166667,4,2.2,Front-Wheel Drive,1600,Regular Gasoline
Saturn,LW200,2003,15,Front-Wheel Drive,13.73375,21,29,24,370.29166667,4,2.2,Front-Wheel Drive,1600,Regular Gasoline
Saturn,LW300,2003,15,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Subaru,Legacy/Outback Wago,2003,15,4-Wheel or All-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2.5,4-Wheel or All-Wheel Drive,1750,Regular Gasoline
Subaru,Legacy/Outback Wago,2003,15,4-Wheel or All-Wheel Drive,15.695714286,18,25,21,423.19047619,4,2.5,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Subaru,Legacy/Outback Wago,2003,15,4-Wheel or All-Wheel Drive,16.4805,18,24,20,444.35,4,2.5,4-Wheel or All-Wheel Drive,1950,Regular Gasoline
Subaru,Legacy/Outback Wago,2003,15,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,3,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Volkswagen,Passat Wagon,2003,15,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,1.8,Front-Wheel Drive,2050,Premium Gasoline
Volkswagen,Passat Wagon,2003,15,Front-Wheel Drive,14.982272727,19,28,22,403.95454545,4,1.8,Front-Wheel Drive,2100,Premium Gasoline
Volkswagen,Passat Wagon,2003,15,Front-Wheel Drive,16.4805,17,26,20,444.35,6,2.8,Front-Wheel Drive,2350,Premium Gasoline
Volkswagen,Passat Wagon,2003,15,Front-Wheel Drive,16.4805,17,25,20,444.35,6,2.8,Front-Wheel Drive,2350,Premium Gasoline
Volkswagen,Passat Wagon 4motio,2003,15,4-Wheel or All-Wheel Drive,17.347894737,17,24,19,467.73684211,6,2.8,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Volkswagen,Passat Wagon 4motio,2003,15,4-Wheel or All-Wheel Drive,18.311666667,16,23,18,493.72222222,8,4,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Volvo,V70 AWD,2003,15,4-Wheel or All-Wheel Drive,17.347894737,16,23,19,467.73684211,5,2.5,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
Volvo,V70 FWD,2003,15,Front-Wheel Drive,16.4805,17,24,20,444.35,5,2.3,Front-Wheel Drive,2350,Premium Gasoline
Volvo,V70 FWD,2003,15,Front-Wheel Drive,16.4805,17,24,20,444.35,5,2.3,Front-Wheel Drive,2350,Premium Gasoline
Volvo,V70 FWD,2003,15,Front-Wheel Drive,14.982272727,19,28,22,403.95454545,5,2.4,Front-Wheel Drive,2100,Premium Gasoline
Volvo,V70 FWD,2003,15,Front-Wheel Drive,16.4805,17,24,20,444.35,5,2.4,Front-Wheel Drive,2350,Premium Gasoline
Volvo,V70 FWD,2003,15,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,5,2.4,Front-Wheel Drive,2100,Premium Gasoline
Chevrolet,S10 Pickup 2WD,2003,15,Rear-Wheel Drive,17.347894737,17,23,19,467.73684211,4,2.2,Rear-Wheel Drive,2050,Regular Gasoline
Chevrolet,S10 Pickup 2WD,2003,15,Rear-Wheel Drive,14.982272727,19,25,22,403.95454545,4,2.2,Rear-Wheel Drive,1750,Regular Gasoline
Chevrolet,S10 Pickup 2WD,2003,15,Rear-Wheel Drive,18.311666667,15,21,18,493.72222222,6,4.3,Rear-Wheel Drive,2150,Regular Gasoline
Chevrolet,S10 Pickup 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,22,17,522.76470588,6,4.3,Rear-Wheel Drive,2300,Regular Gasoline
GMC,Sonoma 2WD,2003,15,Rear-Wheel Drive,17.347894737,17,23,19,467.73684211,4,2.2,Rear-Wheel Drive,2050,Regular Gasoline
GMC,Sonoma 2WD,2003,15,Rear-Wheel Drive,14.982272727,19,25,22,403.95454545,4,2.2,Rear-Wheel Drive,1750,Regular Gasoline
GMC,Sonoma 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,6,4.3,Rear-Wheel Drive,2300,Regular Gasoline
GMC,Sonoma 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,22,17,522.76470588,6,4.3,Rear-Wheel Drive,2300,Regular Gasoline
Chevrolet,Silverado 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.3,Rear-Wheel Drive,2450,Regular Gasoline
Chevrolet,Silverado 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.3,Rear-Wheel Drive,2450,Regular Gasoline
Chevrolet,Silverado 1500 2WD,2003,15,Rear-Wheel Drive,21.974,14,18,15,592.46666667,8,4.8,Rear-Wheel Drive,2600,Regular Gasoline
Chevrolet,Silverado 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,8,4.8,Rear-Wheel Drive,2450,Regular Gasoline
Chevrolet,Silverado 1500 2WD,2003,15,Rear-Wheel Drive,21.974,13,17,15,592.46666667,8,5.3,Rear-Wheel Drive,2600,Regular Gasoline
Chevrolet,SSR Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,14,18,15,592.46666667,8,5.3,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Dakota Pickup 2WD,2003,15,Rear-Wheel Drive,19.388823529,16,17,17,522.76470588,6,3.9,Rear-Wheel Drive,2300,Regular Gasoline
Dodge,Dakota Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,3.9,Rear-Wheel Drive,2450,Regular Gasoline
Dodge,Dakota Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,18,16,555.4375,8,4.7,Rear-Wheel Drive,2450,Regular Gasoline
Dodge,Dakota Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Dakota Pickup 2WD,2003,15,Rear-Wheel Drive,23.543571429,12,16,14,634.78571429,8,5.9,Rear-Wheel Drive,2800,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,18,16,555.4375,6,3.7,Rear-Wheel Drive,2450,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,3.7,Rear-Wheel Drive,2450,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,13,18,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,13,18,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,23.543571429,13,17,14,634.78571429,8,5.7,Rear-Wheel Drive,2800,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2003,15,Rear-Wheel Drive,25.354615385,12,16,13,683.61538462,8,5.9,Rear-Wheel Drive,3000,Regular Gasoline
Ford,Explorer Sport Trac,2003,15,Rear-Wheel Drive,20.600625,15,19,16,555.4375,6,4,Rear-Wheel Drive,2450,Regular Gasoline
Ford,Explorer Sport Trac,2003,15,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.2,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,15,19,16,555.4375,6,4.2,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,8,4.6,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,14,18,15,592.46666667,8,4.6,Rear-Wheel Drive,2600,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,21.974,13,17,15,592.46666667,8,5.4,Rear-Wheel Drive,2600,Regular Gasoline
Ford,F150 Pickup 2WD,2003,15,Rear-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,Rear-Wheel Drive,3600,Premium Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,14.982272727,20,24,22,403.95454545,4,2.3,Rear-Wheel Drive,1750,Regular Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,14.330869565,21,26,23,386.39130435,4,2.3,Rear-Wheel Drive,1700,Regular Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,19.388823529,16,20,17,522.76470588,6,3,Rear-Wheel Drive,2300,Regular Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,18.311666667,17,21,18,493.72222222,6,3,Rear-Wheel Drive,2150,Regular Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,20.600625,15,19,16,555.4375,6,4,Rear-Wheel Drive,2450,Regular Gasoline
Ford,Ranger Pickup 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
GMC,Sierra 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.3,Rear-Wheel Drive,2450,Regular Gasoline
GMC,Sierra 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.3,Rear-Wheel Drive,2450,Regular Gasoline
GMC,Sierra 1500 2WD,2003,15,Rear-Wheel Drive,21.974,14,18,15,592.46666667,8,4.8,Rear-Wheel Drive,2600,Regular Gasoline
GMC,Sierra 1500 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,8,4.8,Rear-Wheel Drive,2450,Regular Gasoline
GMC,Sierra 1500 2WD,2003,15,Rear-Wheel Drive,21.974,13,17,15,592.46666667,8,5.3,Rear-Wheel Drive,2600,Regular Gasoline
Lincoln,Blackwood 2WD,2003,15,Rear-Wheel Drive,25.354615385,11,16,13,683.61538462,8,5.4,Rear-Wheel Drive,3600,Premium Gasoline
Mazda,B2300 2WD,2003,15,Rear-Wheel Drive,14.982272727,20,24,22,403.95454545,4,2.3,Rear-Wheel Drive,1750,Regular Gasoline
Mazda,B2300 2WD,2003,15,Rear-Wheel Drive,14.330869565,21,26,23,386.39130435,4,2.3,Rear-Wheel Drive,1700,Regular Gasoline
Mazda,B3000 2WD,2003,15,Rear-Wheel Drive,19.388823529,16,20,17,522.76470588,6,3,Rear-Wheel Drive,2300,Regular Gasoline
Mazda,B3000 2WD,2003,15,Rear-Wheel Drive,18.311666667,17,21,18,493.72222222,6,3,Rear-Wheel Drive,2150,Regular Gasoline
Mazda,B4000 2WD,2003,15,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4,Rear-Wheel Drive,2450,Regular Gasoline
Mazda,B4000 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Nissan,Frontier 2WD,2003,15,Rear-Wheel Drive,17.347894737,17,22,19,467.73684211,4,2.4,Rear-Wheel Drive,2050,Regular Gasoline
Nissan,Frontier 2WD,2003,15,Rear-Wheel Drive,15.695714286,20,23,21,423.19047619,4,2.4,Rear-Wheel Drive,1850,Regular Gasoline
Nissan,Frontier V6 2WD,2003,15,Rear-Wheel Drive,21.974,14,17,15,592.46666667,6,3.3,Rear-Wheel Drive,3100,Premium Gasoline
Nissan,Frontier V6 2WD,2003,15,Rear-Wheel Drive,20.600625,15,19,16,555.4375,6,3.3,Rear-Wheel Drive,2450,Regular Gasoline
Nissan,Frontier V6 2WD,2003,15,Rear-Wheel Drive,21.974,14,18,15,592.46666667,6,3.3,Rear-Wheel Drive,3100,Premium Gasoline
Nissan,Frontier V6 2WD,2003,15,Rear-Wheel Drive,19.388823529,15,19,17,522.76470588,6,3.3,Rear-Wheel Drive,2300,Regular Gasoline
Toyota,Tacoma 2WD,2003,15,Rear-Wheel Drive,15.695714286,19,23,21,423.19047619,4,2.4,Rear-Wheel Drive,1850,Regular Gasoline
Toyota,Tacoma 2WD,2003,15,Rear-Wheel Drive,14.982272727,20,25,22,403.95454545,4,2.4,Rear-Wheel Drive,1750,Regular Gasoline
Toyota,Tacoma 2WD,2003,15,Rear-Wheel Drive,18.311666667,17,20,18,493.72222222,4,2.7,Rear-Wheel Drive,2150,Regular Gasoline
Toyota,Tacoma 2WD,2003,15,Rear-Wheel Drive,20.600625,15,19,16,555.4375,6,3.4,Rear-Wheel Drive,2450,Regular Gasoline
Toyota,Tacoma 2WD,2003,15,Rear-Wheel Drive,17.347894737,17,22,19,467.73684211,6,3.4,Rear-Wheel Drive,2050,Regular Gasoline
Toyota,Tundra 2WD,2003,15,Rear-Wheel Drive,20.600625,15,18,16,555.4375,6,3.4,Rear-Wheel Drive,2450,Regular Gasoline
Toyota,Tundra 2WD,2003,15,Rear-Wheel Drive,20.600625,15,18,16,555.4375,6,3.4,Rear-Wheel Drive,2450,Regular Gasoline
Toyota,Tundra 2WD,2003,15,Rear-Wheel Drive,21.974,13,17,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Chevrolet,Silverado 1500 4WD,2003,15,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,6,4.3,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Chevrolet,Silverado 1500 4WD,2003,15,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,6,4.3,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Chevrolet,Silverado 1500 4WD,2003,15,4-Wheel or All-Wheel Drive,23.543571429,13,16,14,634.78571429,8,4.8,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Chevrolet,Silverado 1500 4WD,2003,15,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,8,4.8,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
